Phase,Phi1,Phi,Phi2
1,076.49388,127.02474,044.48502
1,075.66481,126.77494,043.37978
1,076.38215,127.03104,043.48005
1,076.44861,127.31982,044.28047
1,076.28360,127.42409,044.00087
1,075.82237,127.42009,043.39811
1,076.29506,127.19491,044.12978
1,076.33001,126.90213,044.09540
1,076.36382,128.28067,043.24170
1,076.70129,126.87291,043.83414
1,104.82550,070.38386,000.04183
1,104.85185,069.89570,059.93883
1,104.98707,069.76964,000.34950
1,104.62782,070.01487,000.64916
1,104.19524,070.17644,000.64286
1,104.68397,069.83209,000.69614
1,104.48802,069.57369,059.85403
1,075.84529,126.81676,043.73215
1,075.95931,127.21267,043.78200
1,084.28667,160.12853,038.79211
1,085.85085,159.67761,038.99952
1,086.43126,160.18239,039.18287
1,086.32297,159.75323,039.61488
1,086.15624,159.44212,039.28313
1,086.64210,159.38940,039.89906
1,085.26070,159.74579,038.32973
1,085.70761,159.68048,038.92274
1,086.37855,159.84720,039.69394
1,086.44615,159.91710,039.63607
1,086.50689,159.59912,039.34788
1,086.22785,159.59912,039.17484
1,085.78439,159.97784,038.78924
1,086.00899,160.56226,039.41892
1,087.20360,159.68048,039.90135
1,090.10334,046.73273,007.86213
1,090.29013,046.49151,007.63810
1,090.46202,046.46115,007.41350
1,089.99505,046.69377,008.05178
1,090.41503,046.69663,007.62951
1,090.31591,046.34598,007.78249
1,090.36691,046.77742,007.62779
1,091.14556,046.41474,006.87492
1,090.31076,046.75336,007.63352
1,090.33482,046.64908,007.69998
1,090.40758,046.85649,007.48799
1,090.43279,046.53563,007.67935
1,091.15701,062.31374,012.13009
1,091.46756,062.09488,011.90091
1,091.45724,062.54694,011.46374
1,091.38390,062.31260,011.55713
1,091.41828,062.22666,011.48551
1,086.78535,143.79350,005.69807
1,086.80711,143.70240,005.38122
1,086.57507,143.98944,005.66884
1,087.14917,144.02325,005.98111
1,087.38981,143.67547,005.83729
1,086.86384,144.03987,005.54451
1,087.30387,143.88173,005.91178
1,086.82316,143.94189,005.91694
1,087.25517,143.49442,006.14612
1,086.93317,143.63250,005.77484
1,086.42037,143.35862,005.52217
1,086.44845,143.88975,005.30731
1,087.76052,143.76256,006.00574
1,089.80139,100.10719,009.45781
1,089.84035,100.58675,009.19597
1,090.01282,083.15852,046.29556
1,090.10334,083.36765,045.79594
1,090.08501,083.04336,045.84579
1,090.41503,083.56761,046.39984
1,090.24486,083.65355,045.99590
1,090.21507,083.04966,046.24915
1,089.94635,083.67361,046.12539
1,090.03516,083.60600,045.98731
1,089.92171,082.97862,046.10305
1,090.26607,083.57277,045.77417
1,090.11366,083.34531,046.32822
1,090.09589,083.64038,046.02799
1,090.14001,083.16196,045.99705
1,090.22596,082.77292,045.89793
1,108.03922,039.01098,037.68802
1,108.98517,039.75181,036.86009
