Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,102.9079822,37.57580086,40.19631731,1.74795,179.8780076,65.68062111,70.26115285
1,105.878278,36.91960881,39.22915433,2.961852,313.5957895,109.3504172,116.1909492
1,46.03885827,157.8995352,12.79727644,1.507043,69.38253909,237.9613893,19.28604588
1,40.52048441,158.6956435,8.977153065,1.98131,80.28364096,314.4252654,17.78652314
1,41.33085538,159.2100338,8.641652062,1.503209,62.12891378,239.3259557,12.99020915
1,43.85054976,159.5874138,11.11243154,1.321672,57.9560438,210.9222163,14.68698962
1,42.07732952,160.0815058,9.380875469,1.339804,56.3753744,214.4778418,12.56853448
1,39.5141137,160.7764178,5.615780918,1.912857,75.58484898,307.5422962,10.74218584
1,36.75111175,160.5863523,4.347876242,1.293804,47.54873538,207.7672649,5.625299674
1,36.69089616,160.7687534,5.773831821,1.522274,55.85359726,244.7340933,8.789354062
1,40.38746238,160.1768023,9.180766487,1.378085,55.6573561,220.7372486,12.65187658
1,101.7802566,91.39025568,40.28227555,1.440776,146.642551,131.672887,58.03773584
1,99.25089141,90.43877358,39.57902582,1.449956,143.9094255,131.1322424,57.38784596
1,100.4094752,90.00465718,39.34378729,1.125985,113.0595629,101.3438939,44.30051433
1,99.1111021,89.99751675,38.60641528,1.046684,103.7380048,94.19896082,40.40871717
1,99.67506739,89.90168588,39.21730902,0.5046735,50.30336512,45.37099847,19.79193661
1,99.25696269,90.14475681,39.46353101,0.5000394,49.63239207,45.07593011,19.73332037
1,99.36957738,90.08907023,39.33444083,0.5314399,52.80895827,47.87692647,20.9038913
1,98.28131852,90.38715131,39.54073002,0.6756468,66.40345836,61.06978954,26.71556771
1,98.16307061,90.81107369,39.82870415,0.7284392,71.50582862,66.15034587,29.01278939
1,97.86842183,90.675171,39.88144552,0.6589218,64.48763667,59.74784689,26.27875387
1,97.44270506,91.27897296,40.12622208,1.002015,97.63905211,91.46290009,40.20707642
1,96.0295587,91.90530026,40.48177054,1.284675,123.3667733,118.0684416,52.00591857
1,94.73063013,93.09585324,40.91831696,1.644701,155.8035621,153.1148429,67.29839683
1,95.06274118,92.91294837,40.96066114,0.9595485,91.21731071,89.15448024,39.30374096
1,95.43571093,92.42148325,40.57854533,0.7596834,72.50092536,70.21106663,30.82684728
1,80.08847853,123.2925116,10.94197083,2.784546,223.0100525,343.3136701,30.46842111
1,78.45873371,124.3527148,10.75878963,1.940006,152.2104142,241.2450129,20.87211643
1,82.65672593,131.618373,45.43118756,1.340292,110.7841485,176.4070524,60.89105724
1,84.40261848,132.4407756,46.56924542,1.595387,134.6548403,211.2942916,74.29596874
1,85.89960928,132.8238292,47.18771315,1.619998,139.1571952,215.1743376,76.44400093
1,86.69947501,132.7654881,48.14640317,1.366269,118.454805,181.3933706,65.78093812
1,86.96594977,134.4051378,46.9650174,1.537922,133.7468474,206.7046183,72.22853349
1,87.39995402,133.5694801,47.20960431,1.000616,87.45379239,133.6517589,47.23868543
1,86.67137173,133.0334419,46.85640803,0.9194197,79.68736659,122.3135673,43.08070461
1,87.24191234,132.8492908,46.91825787,0.8823267,76.97586862,117.2164763,41.39723164
1,84.83634002,131.0423945,45.85473262,2.287607,194.0722053,299.773499,104.8976073
1,86.36774602,132.2268948,46.34694486,1.066918,92.14730284,141.0752542,49.44838971
1,85.02843452,132.7303083,45.81416679,1.818977,154.6647667,241.4333781,83.33491566
1,87.51303163,132.1735322,47.26070777,1.413366,123.6879435,186.8095765,66.79667749
1,108.2781098,69.64514841,0.675571823,2.672336,289.3554909,186.1152373,1.805354904
1,106.4012303,70.05874519,0.639011271,3.305321,351.6902208,231.5666417,2.112137372
1,104.6341973,72.35697337,359.1138632,4.364863,456.7139365,315.8282758,1567.482814
1,102.5142673,72.77662346,358.3544365,4.409072,451.9927854,320.8773727,1580.010512
1,104.0035528,72.36471415,358.6706028,2.363013,245.7617474,170.9987603,847.5432971
1,103.1290144,71.58436095,358.5142989,1.956794,201.8022365,140.075848,701.538629
1,102.3550514,70.64397394,358.542571,2.153057,220.37626,152.1005026,771.9625923
1,100.1129444,71.91955823,357.8871538,2.446719,244.9482431,175.9669496,875.649299
1,98.09696696,71.4003091,357.0151805,2.797408,274.4172401,199.7357959,998.7171221
1,95.63495332,72.91579753,357.0231468,2.942988,281.45252,214.5903172,1050.714837
1,96.18738953,73.40832313,357.0669301,1.741352,167.4961031,127.8297303,621.7792129
1,98.02775026,72.93691832,358.2093735,2.424099,237.6289714,176.8063108,868.3349841
1,95.35605437,72.75443807,356.4254077,1.777283,169.4746944,129.305226,633.4688179
1,95.12102201,73.67609206,356.262906,1.698263,161.5405122,125.1213811,605.0281116
1,92.70064023,73.69869717,355.6538037,2.452154,227.3162458,180.7205551,872.1178975
1,92.00811195,74.03903996,355.5772724,2.068324,190.3025861,153.1367233,735.4490064
1,83.00983645,158.4303597,35.07330532,2.283614,189.5624247,361.7937874,80.09389104
1,85.06636508,155.5051675,33.53047454,2.247348,191.1737254,349.4742271,75.3546449
1,84.17677628,155.8406921,33.34613725,1.441879,121.372726,224.7034213,48.08109503
1,84.78484866,155.5809939,33.19312472,1.417811,120.2088911,220.5844445,47.06157736
1,103.1834478,150.3059148,47.34012158,1.619241,167.0788692,243.3814998,76.6550658
1,104.9616494,149.8052025,47.50944913,1.357054,142.4386261,203.2937492,64.47288798
1,104.0874407,150.1339955,46.76300116,1.674435,174.2876539,251.3896167,78.30160584
1,109.9867746,151.0541011,51.04695932,2.324296,255.6418203,351.094443,118.6482434
1,110.5018858,152.6143849,52.58514009,2.241049,247.6401407,342.0163146,117.8458756
1,106.8393036,151.6302407,48.35829011,2.078936,222.1120745,315.2295661,100.5337902
1,109.2524874,152.1224475,52.51041397,1.582253,172.8650759,240.6961989,83.08476004
1,99.1702008,44.5206356,4.43224607,1.171973,116.2247977,52.17698287,5.194472724
1,97.81886204,43.54808077,3.654167413,1.332885,130.3812939,58.04458364,4.870584933
1,97.94412235,43.05199959,3.584021772,1.196401,117.1804459,51.50745536,4.287927232
1,97.5696428,43.93315457,3.357499821,0.7855296,76.64384248,34.51079334,2.637415491
1,97.99005171,43.87749844,3.319825679,0.5847884,57.30344555,25.65905211,1.941395547
1,97.40015186,44.0754432,3.028898729,1.043391,101.6264418,45.98792075,3.160325674
1,98.53220231,44.22916583,3.949067696,1.590666,156.7318241,70.35383029,6.281647715
1,100.9077314,44.10936929,3.667851344,2.4575,247.9807499,108.398775,9.013744678
1,102.9884852,44.32590881,4.187960901,3.464044,356.7566442,153.5468984,14.50728083
1,104.0026676,46.47826757,7.325315418,4.284223,445.5706208,199.1232629,31.3832848
1,73.51518981,147.0059875,1.38925257,1.127855,82.9144744,165.801438,1.566875458
1,72.5565416,145.9381715,0.962890372,0.9928734,72.03946015,144.8981285,0.956028238
1,74.51787252,145.7281198,1.963902563,0.8861042,66.03059982,129.130299,1.74022231
1,75.58692146,145.8623063,2.33131761,1.173642,88.71198568,171.1901288,2.736132262
1,73.55446686,145.7140423,1.624186856,1.020848,75.08793039,148.7518887,1.658047904
1,75.29582515,145.8659808,2.236765312,0.5775042,43.48365527,84.23821655,1.291741362
1,75.3513805,145.7917508,1.629615394,0.8631296,65.03800691,125.8371755,1.406569283
1,76.06715624,145.6315356,1.737712291,0.9132693,69.46979853,133.0008106,1.586999288
1,77.16645787,145.771963,2.736971462,0.8040316,62.04427059,117.2052646,2.200611544
1,78.17031498,145.7464027,2.786243657,0.9354346,73.12321732,136.3362279,2.606348721
