Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,084.80119,122.67886,011.80465,0.7499499,63.59664423,92.00299742,8.852895517
1,085.12606,122.97566,012.47215,0.5360637,45.63299148,65.92278582,6.68586457
1,076.78150,127.87100,043.06179,1.528803,117.3837925,195.4895746,65.83299103
1,075.57944,126.62654,043.32592,0.9205968,69.57818856,116.5719908,39.88570505
1,076.60904,128.47433,044.61622,1.463004,112.0793334,187.9584562,65.27371296
1,075.92035,127.35763,044.04556,0.5098814,38.71037239,64.93728841,22.4580105
1,075.84872,126.99266,043.78543,0.618186,46.88861979,78.50508166,27.06754175
1,075.55251,126.40423,042.73406,1.052466,79.51644413,133.0361592,44.9761438
1,075.64704,126.98693,043.27149,0.5484036,41.4851107,69.64009049,23.73024205
1,076.03723,127.17773,043.70178,0.6422018,48.83124674,81.67376468,28.06536421
1,075.39208,126.77951,043.17466,0.6945058,52.36023604,88.04910676,29.98505214
1,075.80633,127.59942,042.85954,0.9536025,72.28910564,121.6791279,40.87096075
1,076.02061,126.52283,043.50068,0.7485761,56.90721426,94.71196963,32.56356616
1,076.13234,127.24074,043.17409,0.694805,52.89713159,88.40750341,29.99757374
1,104.51724,069.23335,000.61077,0.4750969,49.65581755,32.89255087,0.290176367
1,104.67767,069.27002,000.54087,0.4882106,51.1047477,33.81835959,0.264059526
1,104.04054,069.63271,000.78553,0.598954,62.315499,41.70678794,0.47049341
1,104.23363,069.83725,000.28419,0.6788192,70.75578591,47.40686612,0.192911639
1,104.32415,069.94440,000.49389,0.5838009,60.904534,40.83360081,0.288333219
1,104.83924,069.50666,000.57754,0.3477309,36.45584473,24.16961174,0.200829018
1,104.88393,069.53072,000.60848,0.2773551,29.09009403,19.28469921,0.168765356
1,104.83924,069.51181,000.51853,0.2302157,24.13563999,16.00271043,0.119373017
1,104.76762,069.77308,000.78094,0.3303646,34.6115138,23.05055576,0.257995417
1,104.63126,069.66307,000.66807,0.3100125,32.4369979,21.5964235,0.207109681
1,104.63871,069.93981,000.41138,0.3511851,36.74755577,24.56181989,0.144471829
1,104.97676,069.97935,000.55978,0.3780755,39.68913965,26.45747592,0.211639023
1,104.54016,069.96101,000.70073,0.3532293,36.92664649,24.71227963,0.247517452
1,104.58199,070.01830,000.49160,0.3405207,35.61233077,23.84268209,0.167399226
1,104.16315,070.08133,000.71562,0.517511,53.90557647,36.26786101,0.370343429
1,085.81246,159.45186,038.90727,0.3481875,29.87882638,55.51914416,13.54702543
1,086.13218,159.80023,039.22584,0.3534669,30.44487312,56.48409049,13.86503531
1,083.68106,159.84893,036.87843,0.823521,68.91311007,131.6389467,30.37016008
1,085.40910,160.18009,038.57839,0.553048,47.23533066,88.5872805,21.33570364
1,114.48384,151.85845,058.11053,0.3223392,36.90262943,48.94993156,18.73130029
1,114.68781,151.80803,058.70755,0.3480161,39.91320437,52.83163868,20.43117101
1,114.83907,152.16212,058.56947,0.6178415,70.95234415,94.01207311,36.18664695
1,114.29706,151.97762,058.75281,0.6209509,70.97286337,94.37064239,36.48260971
1,085.31972,159.82028,039.12901,0.5046077,43.05298658,80.64654361,19.74479786
1,114.66948,151.74959,058.35690,0.402117,46.11054641,61.0210904,23.46630044
1,114.58411,151.73298,058.04636,0.4360632,49.96591249,66.16516892,25.31187967
1,090.19502,046.48406,007.80139,0.2425969,21.88103178,11.27689001,1.892593856
1,090.25002,046.85878,007.92573,0.388516,35.06357738,18.20538545,3.079270992
1,090.31362,046.57001,007.68795,0.2236886,20.20212665,10.41718012,1.719706186
1,090.38810,046.40557,007.52523,0.3475356,31.4130828,16.12758839,2.615284459
1,090.44368,046.59408,007.73092,0.2727036,24.66431657,12.70637204,2.108249583
1,090.42019,046.49610,007.57336,0.2684449,24.27283857,12.48164079,2.033028912
1,090.86824,046.53105,006.95399,0.4823675,43.83188696,22.44506608,3.354378246
1,090.54108,046.75851,007.36766,0.2865762,25.94691958,13.39987669,2.111397278
1,090.89002,046.54766,006.89898,0.4676862,42.50800673,21.76970012,3.226560064
1,090.54910,046.59751,007.65586,0.302335,27.37616272,14.08805842,2.31463495
1,090.49009,046.79232,007.66159,0.3485034,31.53610371,16.30728192,2.670090647
1,089.66847,046.68804,007.93317,0.5774088,51.77536084,26.95808406,4.580684114
1,086.57793,143.56203,005.44023,0.4033642,34.92243921,57.90778135,2.194395695
1,087.10678,143.93560,006.00345,0.4183199,36.43849756,60.21112384,2.511363429
1,086.88790,144.05706,005.70265,0.42316,36.76748459,60.95918695,2.413132839
1,086.67534,143.84907,005.41674,0.3703666,32.10165084,53.27689115,2.006180685
1,086.81685,143.63937,005.55311,0.3915035,33.98910232,56.2353161,2.174060774
1,086.73263,143.71271,005.70838,0.3078957,26.70460421,44.24852624,1.757585166
1,087.13886,143.62448,005.94558,0.3530066,30.76059155,50.70038943,2.098830109
1,087.05291,143.81413,005.92037,0.2688302,23.40245187,38.66158059,1.591575049
1,086.89707,143.86970,005.77713,0.2604867,22.6355305,37.47614277,1.504866481
1,086.92285,143.79865,006.15127,0.3927928,34.14267043,56.48307438,2.41617644
1,086.84665,143.68120,005.87339,0.2749476,23.87827733,39.50480058,1.614874548
1,086.79623,143.72303,005.77484,0.2586412,22.44908034,37.17269596,1.493611987
1,087.30846,144.04675,006.17992,0.3476763,30.35508135,50.08164101,2.148612665
1,087.09589,144.08858,006.00059,0.4159793,36.23008654,59.93786577,2.496120037
1,086.75498,143.69381,005.71182,0.290894,25.23650304,41.79966618,1.661533041
1,086.64038,143.45546,005.70379,0.3486949,30.21105959,50.0221874,1.988884201
1,086.91655,143.64109,005.71468,0.2555963,22.21554976,36.71413145,1.460651311
1,087.14917,143.88517,006.05559,0.3668299,31.96892144,52.78138431,2.221371869
1,090.15262,100.26934,009.38046,0.3887607,35.0477942,38.980777,3.646756077
1,089.75785,100.48591,009.48646,0.5068123,45.49038332,50.9274971,4.807855901
1,090.12225,101.11043,009.03898,0.8152611,73.47316404,82.43140215,7.369130284
1,089.84035,100.67728,009.44807,0.3906116,35.09268429,39.32571423,3.690527427
1,089.84494,100.54493,009.83769,0.4781955,42.96344444,48.08013148,4.704336882
1,089.74410,100.33981,009.63887,0.3554391,31.89856064,35.66469149,3.42603086
1,089.73378,100.50081,009.61538,0.3652724,32.77727399,36.71017224,3.512232234
1,089.88906,100.18282,009.33062,0.465671,41.85872834,46.65223274,4.34499827
1,090.15892,100.44122,009.72882,0.5804034,52.32854401,58.29642389,5.646642104
1,089.70170,100.47102,009.39307,0.5139768,46.10459314,51.6397719,4.827820037
1,089.63008,100.09745,008.95991,0.7403719,66.35959223,74.10933688,6.633668456
1,090.24429,100.69848,009.14211,0.8093454,73.03880184,81.49984845,7.399128146
1,090.03630,100.38966,009.89212,0.4984515,44.87873126,50.0393746,4.930740067
1,089.71717,100.23094,009.45839,0.4955097,44.45572859,49.66540443,4.686722531
1,089.80827,100.13698,009.33692,0.4832335,43.39836574,48.3895433,4.511912445
1,107.94869,038.85456,037.66682,0.76019,82.06151297,29.53684723,28.6339398
1,108.08161,039.73004,036.64466,0.878491,94.94872174,34.90248171,32.19200539
1,108.62420,039.60514,036.54497,0.5897647,64.06271892,23.35771077,21.55293217
1,108.83964,039.79822,036.49397,0.616087,67.05468616,24.51916682,22.48346292
1,108.42481,039.56445,037.13282,0.4255932,46.14486332,16.8383629,15.80347655
1,108.29647,039.37939,037.06407,0.40907,44.3008387,16.10892738,15.16179745
1,108.60071,039.24245,036.82457,0.5319678,57.77208148,20.87572102,19.58948483
1,108.25235,039.66300,037.17121,0.5648372,61.14495493,22.4031402,20.9956828
1,108.92271,039.47164,036.19718,0.5918856,64.46978578,23.36269289,21.42459063
